,Point,PlotName,date,PositionX,PositionY,X.LiveGrass,X.LiveForb,X.Shrub,X.DeadGrass,X.OtherDead,X.Litter,X.Bare,Observer,X.DeadAndLitter,gr,fire,burnyr,elev,soil,slope,Spring,BrLagOne,BrLagTwo,time,month,year,month,year,mgmt
10971,veg_N2A_03,N2A,5/27/2022,707016,4330262,0.85,0.1,0,0,0,0,0.05,MRB,0.001,bison,2,1,349.730011,4590,0.088932319,142.2,256.5,384.1,2978,5,2022,5,2022,bison2
10972,veg_N2A_06,N2A,5/27/2022,707249,4329790,0.8,0.15,0,0,0,0,0.05,MRB,0.001,bison,2,1,370.1800232,4590,0.112332766,142.2,256.5,384.1,2978,5,2022,5,2022,bison2
10973,veg_N1A_03,N1A,5/27/2022,707867,4329911,0.2,0.25,0,0,0,10,0.45,MDR,0.1,bison,1,1,395.7050171,4530,0.291526203,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10974,veg_N1A_03,N1A,5/27/2022,707867,4329911,0.2,0.25,0,0,0,10,0.45,MDR,0.1,bison,1,1,395.7050171,4530,0.291526203,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10975,veg_N1A_04,N1A,5/27/2022,708005,4329539,0.15,0.05,0,0,0,5,0.75,MDR,0.05,bison,1,1,407.3750305,4530,0.01500608,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10976,veg_N1A_04,N1A,5/27/2022,708005,4329539,0.15,0.05,0,0,0,5,0.75,MDR,0.05,bison,1,1,407.3750305,4530,0.01500608,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10977,veg_N1A_03,N1B,5/27/2022,707867,4329911,0.1,0.6,0,5,0,10,0.15,MDR,0.15,bison,1,1,395.7050171,4530,0.291526203,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10978,veg_N1A_01,N1B,5/27/2022,708166,4329529,0.05,0.25,0,0,0,5,0.65,MDR,0.05,bison,1,1,395.2730103,4590,0.242125676,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10979,veg_N1A_02,N1A,5/27/2022,708490,4329733,0.1,0.15,0,0,0,5,0.7,MDR,0.05,bison,1,1,365.8220215,4590,0.140289929,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10980,veg_N1A_02,N1A,5/27/2022,708490,4329733,0.1,0.15,0,0,0,5,0.7,MDR,0.05,bison,1,1,365.8220215,4590,0.140289929,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10981,veg_N1A_05,N1A,5/27/2022,708313,4329955,0.05,0.1,0,0,0,10,0.75,MDR,0.1,bison,1,1,369.2700195,4590,0.090015787,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10982,veg_N1A_05,N1A,5/27/2022,708313,4329955,0.05,0.1,0,0,0,10,0.75,MDR,0.1,bison,1,1,369.2700195,4590,0.090015787,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10983,veg_N1A_08,N1A,5/27/2022,708325,4330038,0.15,0.1,0,0,0,10,0.65,MDR,0.1,bison,1,1,364.5600281,4590,0.097335092,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10984,veg_N1A_08,N1A,5/27/2022,708325,4330038,0.15,0.1,0,0,0,10,0.65,MDR,0.1,bison,1,1,364.5600281,4590,0.097335092,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10985,veg_N1A_07,N1A,5/27/2022,708020,4330031,0.1,0.3,0,0,0,10,0.5,MDR,0.1,bison,1,1,371.7650146,4590,0.110904033,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10986,veg_N1A_07,N1A,5/27/2022,708020,4330031,0.1,0.3,0,0,0,10,0.5,MDR,0.1,bison,1,1,371.7650146,4590,0.110904033,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10987,veg_N1A_01,N1A,5/27/2022,708166,4329529,0.15,0.1,0,0,0,10,0.65,MDR,0.1,bison,1,1,395.2730103,4590,0.242125676,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10988,veg_N1A_01,N1A,5/27/2022,708166,4329529,0.15,0.1,0,0,0,10,0.65,MDR,0.1,bison,1,1,395.2730103,4590,0.242125676,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10989,veg_N1A_09,N1A,5/27/2022,708283,4329547,0.05,0.4,0,0,0,10,0.45,MDR,0.1,bison,1,1,383.2340088,4590,0.174776898,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10990,veg_N1A_09,N1A,5/27/2022,708283,4329547,0.05,0.4,0,0,0,10,0.45,MDR,0.1,bison,1,1,383.2340088,4590,0.174776898,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10991,veg_N1A_06,N1A,5/27/2022,708318,4329630,0.15,0.15,0,0,5,15,0.5,MDR,0.15,bison,1,1,391.3070068,4590,0.10209507,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10992,veg_N1A_06,N1A,5/27/2022,708318,4329630,0.15,0.15,0,0,5,15,0.5,MDR,0.15,bison,1,1,391.3070068,4590,0.10209507,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10993,veg_N1A_10,N1A,5/27/2022,708343,4329670,0.1,0.05,0,0,5,10,0.7,MDR,0.1,bison,1,1,387.1000061,4590,0.346035989,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10994,veg_N1A_10,N1A,5/27/2022,708343,4329670,0.1,0.05,0,0,5,10,0.7,MDR,0.1,bison,1,1,387.1000061,4590,0.346035989,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10995,veg_N1B_05,N1B,5/27/2022,710177,4328839,0.001,0.001,95,0,0,0,0.05,ENS,0.001,bison,1,1,407.7280273,4530,0.108091698,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10996,veg_N1B_07,N1B,5/27/2022,710224,4328660,0.05,0.2,0,0,5,5,0.65,ENS,0.05,bison,1,1,414.105011,4530,0.068655782,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10997,veg_N1B_02,N1B,5/27/2022,709909,4328476,0.15,0.5,0,0,10,4,0.21,ENS,0.04,bison,1,1,404.3390198,4530,0.074786762,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
10998,veg_COB_10,COB,5/28/2022,713212,4334478,0.5,0.1,0,5,0,15,0.2,ENS,0.2,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2979,5,2022,5,2022,cattle3
10999,veg_C3B_04,C3B,5/30/2022,711659,4329514,0.35,0.25,0,15,5,5,0.15,ENS,0.2,cattle,3,0,438.6280212,4530,0.108593941,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
11000,veg_C3B_07,C3B,5/30/2022,712059,4329489,0.3,0.4,0,5,10,15,0.001,ENS,0.2,cattle,3,0,440.3480225,4530,0.017217096,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
11001,veg_C3B_10,C3B,5/30/2022,712482,4329543,0.55,0.2,0,0,15,5,0.05,ENS,0.05,cattle,3,0,419.1950073,4625,0.027059785,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
11002,veg_C3B_09,C3B,5/30/2022,712242,4329541,0.001,0.001,100,0,0,0,0.001,ENS,0.001,cattle,3,0,424.690033,4530,0.099690242,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
11003,veg_C3B_08,C3B,5/30/2022,712000,4329784,0.65,0.2,0,5,3,7,0.001,ENS,0.12,cattle,3,0,431.1600342,4530,0.121364022,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
11004,veg_C3B_05,C3B,5/30/2022,711832,4329696,0.85,0.1,0,2,3,0,0.001,ENS,0.02,cattle,3,0,433.0290222,4530,0.144784338,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
11005,veg_N2B_07,N2B,5/30/2022,708639,4329092,0.15,0.5,0,10,5,15,0.05,NAW,0.25,bison,2,0,385.6820068,4590,0.149339464,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
11006,veg_N2B_08,N2B,5/30/2022,708479,4329410,0.25,0.3,0,15,15,10,0.05,NAW,0.25,bison,2,0,365.460022,4051,0.097178294,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
11007,veg_N2B_03,N2B,5/30/2022,708027,4328564,0.5,0.2,0,5,0,15,0.1,NAW,0.2,bison,2,0,408.9920044,4530,0.057551671,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
11008,veg_N2B_04,N2B,5/30/2022,708697,4328821,0.3,0.2,20,5,0,15,0.1,NAW,0.2,bison,2,0,402.1820068,4530,0.126697982,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
11009,veg_N2B_09,N2B,5/30/2022,708400,4328968,0.25,0.2,15,15,5,15,0.05,NAW,0.3,bison,2,0,394.4860229,4590,0.198115554,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
11010,veg_N2B_10,N2B,5/30/2022,708528,4329032,0.25,0.25,0,10,5,5,0.3,NAW,0.15,bison,2,0,401.4950256,4530,0.033047255,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
11011,veg_N2B_02,N2B,5/30/2022,708081,4329225,0.4,0.2,0,15,15,10,0.2,NAW,0.25,bison,2,0,396.2360229,4530,0.283628648,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
11012,veg_N2B_01,N2B,5/30/2022,708078,4329053,0.3,0.5,0,10,0,5,0.05,NAW,0.15,bison,2,0,392.8200073,4590,0.220573888,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
11013,veg_N2B_05,N2B,5/30/2022,708255,4328901,0.25,0.45,0,0,0,25,0.05,NAW,0.25,bison,2,0,401.4230042,4530,0.066141218,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
11014,veg_N2B_06,N2B,5/30/2022,707915,4328688,0.3,0.4,0,20,0,5,0.05,NAW,0.25,bison,2,0,416.1880188,4530,0.268145546,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
11015,veg_K2A_01,K2A,5/30/2022,710004,4330546,0.7,0.1,0,0,0,0,0.2,MRB,0.001,ungr,2,1,392.9190063,4590,0.211148658,142.2,256.5,384.1,2981,5,2022,5,2022,ungr2
11016,veg_K1B_06,K1B,5/30/2022,711084,4330374,0.65,0.25,0,0,0,0,0.1,MRB,0.001,ungr,1,1,425.3840332,4530,0.204824002,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
11017,veg_K1B_03,K1B,5/30/2022,710744,4329949,0.35,0.2,0,5,3,7,0.3,ECB,0.12,ungr,1,1,395.7740173,4530,0.187781471,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
11018,veg_K2A_05,K2A,5/30/2022,710217,4330360,0.25,0.1,0,5,5,15,0.4,ECB,0.2,ungr,2,1,389.809021,4590,0.336380616,142.2,256.5,384.1,2981,5,2022,5,2022,ungr2
11019,veg_K1B_07,K1B,5/30/2022,711407,4330201,0.35,0.25,0,5,2,3,0.3,ECB,0.08,ungr,1,1,433.3400269,4530,0.336543553,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
11020,veg_K1B_02,K1B,5/30/2022,711243,4330025,0.5,0.45,0,0,0,0,0.05,MRB,0.001,ungr,1,1,417.5500183,4530,0.177612775,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
11021,veg_K1B_10,K1B,5/30/2022,711085,4329992,0.45,0.25,0,5,0,5,0.2,ECB,0.1,ungr,1,1,411.730011,4530,0.057781168,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
11022,veg_K1B_08,K1B,5/30/2022,711452,4329829,0.7,0.1,0,0,0,0,0.2,MRB,0.001,ungr,1,1,438.1110229,4530,0.010664652,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
11023,veg_K1B_05,K1B,5/30/2022,711299,4329675,0.35,0.2,0,5,0,15,0.25,ECB,0.2,ungr,1,1,413.7610168,4530,0.084491069,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
11024,veg_K1B_04,K1B,5/30/2022,711309,4329410,0.42,0.03,0,0,0,0,0.55,MRB,0.001,ungr,1,1,419.8200073,4530,0.599981972,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
11025,veg_K1B_01,K1B,5/30/2022,711007,4329454,0.55,0.05,0,0,5,10,0.25,ECB,0.1,ungr,1,1,432.4900208,4530,0.320067746,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
11026,veg_K1B_09,K1B,5/30/2022,710918,4329750,0.58,0.12,0,0,0,0,0.3,MRB,0.001,ungr,1,1,413.6370239,4625,0.0319143,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
11027,veg_C3SC_04,C3SC,6/1/2022,712158,4331786,0.27,0.03,0,45,0,5,0.2,ENS,0.5,cattle,3,0,394.0260315,4590,0.252640781,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11028,veg_C3SC_03,C3SC,6/1/2022,712683,4332350,0.3,0.2,0,25,15,10,0.001,ECB,0.35,cattle,3,0,421.3980103,4625,0.01965973,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11029,veg_C3SC_07,C3SC,6/1/2022,712554,4332460,0.3,0.3,0,20,15,5,0.001,ECB,0.25,cattle,3,0,416.4940186,4530,0.112698219,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11030,veg_C3SC_05,C3SC,6/1/2022,711840,4332260,0.2,0.35,0,15,5,10,0.15,ECB,0.25,cattle,3,0,378.6150208,4550,0.08442613,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11031,veg_C3SC_06,C3SC,6/1/2022,712168,4332437,0.25,0.1,0,25,10,25,0.05,ECB,0.5,cattle,3,0,396.1530151,4550,0.315933002,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11032,veg_C3SC_10,C3SC,6/1/2022,712397,4332271,0.25,0.25,0,15,10,5,0.2,ECB,0.2,cattle,3,0,393.5460205,4550,0.228276252,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11033,veg_C3SC_08,C3SC,6/1/2022,712724,4332261,0.2,0.15,0,55,10,0,0.001,ECB,0.55,cattle,3,0,421.2420349,4625,0.031113853,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11034,veg_C3SC_09,C3SC,6/1/2022,712330,4331814,0.25,0.2,0,25,10,5,0.15,ECB,0.3,cattle,3,0,410.3710327,4530,0.028465435,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11035,veg_COB_04,COB,6/1/2022,712898,4334244,0.35,0.3,0,0,5,10,0.2,ENS,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11036,veg_COB_08,COB,6/1/2022,712986,4334522,0.4,0.2,0,0,0,5,0.35,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11037,veg_C3SC_02,C3SC,6/1/2022,712492,4331508,0.4,0.2,25,15,0,0,0.001,ENS,0.15,cattle,3,0,416.3140259,4530,0.121028539,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11038,veg_C3SC_01,C3SC,6/1/2022,712109,4331485,0.35,0.35,0,20,2,3,0.05,ENS,0.23,cattle,3,0,409.3800049,4530,0.073670647,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11039,veg_COB_03,COB,6/1/2022,713461,4334572,0.4,0.15,0,0,0,5,0.4,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11040,veg_COB_05,COB,6/1/2022,713289,4334357,0.4,0.05,0,0,4,6,0.45,ENS,0.06,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11041,veg_COB_07,COB,6/1/2022,713410,4334345,0.35,0.4,0,0,0,5,0.2,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11042,veg_COB_01,COB,6/1/2022,713281,4334222,0.2,0.001,0,0,15,5,0.6,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11043,veg_COB_02,COB,6/1/2022,713427,4334186,0.3,0.05,0,0,15,10,0.4,ENS,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11044,veg_COB_06,COB,6/1/2022,713228,4334172,0.35,0.15,0,0,0,10,0.4,ENS,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11045,veg_COB_09,COB,6/1/2022,713254,4334059,0.45,0.1,0,0,10,0,0.35,ENS,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11046,veg_COA_10,COA,6/1/2022,713212,4334478,0.12,0.4,0,1,0,0,0.47,MRB,0.01,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11047,veg_COA_04,COA,6/1/2022,713855,4335564,0.47,0.3,0,2,0,1,0.2,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11048,veg_COA_09,COA,6/1/2022,713998,4335226,0.7,0.1,0,0,0,0,0.2,MRB,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11049,veg_COA_06,COA,6/1/2022,713930,4335421,0.75,0.13,0,0,0,2,0.1,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11050,veg_COA_01,COA,6/1/2022,713607,4334958,0.6,0.2,0,5,0,0,0.15,MRB,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11051,veg_COA_02,COA,6/1/2022,713645,4335253,0.18,0.55,0,2,0,0,0.25,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11052,veg_COA_03,COA,6/1/2022,713793,4335329,0.72,0.001,0,3,0,0,0.25,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11053,veg_COA_07,COA,6/1/2022,713552,4335095,0.46,0.08,0,1,0,0,0.45,MRB,0.01,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11054,veg_COA_08,COA,6/1/2022,713548,4335375,0.81,0.05,0,2,0,0,0.12,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11055,veg_COA_05,COA,6/1/2022,713569,4335523,0.75,0.15,0,2,0,0,0.08,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
11056,veg_C3C_10,C3C,6/21/2022,712545,4329242,0.35,0.2,0,25,2,8,0.1,ECB,0.33,cattle,3,0,418.5720215,4530,0.066842597,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
11057,veg_C3C_03,C3C,6/21/2022,712661,4329387,0.25,0.1,0,20,8,6,0.3,ECB,0.26,cattle,3,0,418.3960266,4530,0.034033152,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
11058,veg_C3C_02,C3C,6/21/2022,712410,4329198,0.65,0.1,0,15,5,5,0.001,NAW,0.2,cattle,3,0,414.5520325,4530,0.103176556,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
11059,veg_C3C_06,C3C,6/21/2022,712311,4329289,0.55,0.2,0,20,3,0,0.02,NAW,0.2,cattle,3,0,419.8790283,4530,0.123535778,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
11060,veg_C3C_01,C3C,6/21/2022,711690,4329168,0.3,0.2,0,30,5,5,0.1,ECB,0.35,cattle,3,0,436.65802,4530,0.258599977,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
11061,veg_C3C_05,C3C,6/21/2022,711720,4328732,0.35,0.3,0,15,10,5,0.05,ECB,0.2,cattle,3,0,440.539032,4530,0.03818437,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
11062,veg_C3C_07,C3C,6/21/2022,711781,4328401,0.45,0.2,0,25,0,7,0.03,NAW,0.32,cattle,3,0,441.2190247,4530,0.031299228,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
11063,veg_C3C_04,C3C,6/21/2022,712090,4328645,0.3,0.1,20,20,0,10,0.1,NAW,0.3,cattle,3,0,436.7410278,4530,0.17858968,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
11064,veg_C3C_08,C3C,6/21/2022,712102,4329294,0.45,0.2,0,20,10,5,0.001,ECB,0.25,cattle,3,0,429.9460144,4530,0.094043505,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
11065,veg_C3C_09,C3C,6/21/2022,711986,4329028,0.2,0.2,0,45,10,5,0.001,ECB,0.5,cattle,3,0,424.303009,4530,0.199482608,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
11066,veg_C3SC_08,C3SC,6/22/2022,712724,4332261,0.5,0.2,0,20,5,5,0.001,ECB,0.25,cattle,3,0,421.2420349,4625,0.031113853,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11067,veg_C3SC_03,C3SC,6/22/2022,712683,4332350,0.35,0.2,0,25,15,5,0.001,ECB,0.3,cattle,3,0,421.3980103,4625,0.01965973,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11068,veg_C3SC_07,C3SC,6/22/2022,712554,4332460,0.55,0.15,0,20,5,5,0.001,ECB,0.25,cattle,3,0,416.4940186,4530,0.112698219,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11069,veg_C3SC_10,C3SC,6/22/2022,712397,4332271,0.15,0.2,0,7,3,5,0.5,ECB,0.12,cattle,3,0,393.5460205,4550,0.228276252,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11070,veg_C3SC_05,C3SC,6/22/2022,711840,4332260,0.2,0.2,0,5,5,10,0.4,ECB,0.15,cattle,3,0,378.6150208,4550,0.08442613,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11071,veg_C3SC_06,C3SC,6/22/2022,712168,4332437,0.25,0.15,0,10,10,15,0.25,ECB,0.25,cattle,3,0,396.1530151,4550,0.315933002,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11072,veg_C3SC_02,C3SC,6/22/2022,712492,4331508,0.25,0.3,0,20,10,15,0.001,ECB,0.35,cattle,3,0,416.3140259,4530,0.121028539,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11073,veg_C3SC_01,C3SC,6/22/2022,712109,4331485,0.5,0.3,0,10,5,5,0.001,ECB,0.15,cattle,3,0,409.3800049,4530,0.073670647,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11074,veg_C3SC_09,C3SC,6/22/2022,712330,4331814,0.6,0.25,0,10,5,5,0.05,MRB,0.15,cattle,3,0,410.3710327,4530,0.028465435,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11075,veg_C3SC_04,C3SC,6/22/2022,712158,4331786,0.4,0.05,0,15,0,0,0.4,MRB,0.15,cattle,3,0,394.0260315,4590,0.252640781,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11076,veg_C3SB_09,C3SB,6/22/2022,711505,4330300,0.5,0.05,0,5,0,0,0.4,MRB,0.05,cattle,3,1,422.9440308,4530,0.227738479,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11077,veg_C3SB_07,C3SB,6/22/2022,711697,4330121,0.001,0.001,0,0,0,0,0.999,MRB,0.001,cattle,3,1,416.9270325,4530,0.172608868,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11078,veg_C3SB_04,C3SB,6/22/2022,711800,4330663,0.6,0.25,0,5,0,0,0.1,MRB,0.05,cattle,3,1,408.7140198,4530,0.15186623,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11079,veg_C3SB_02,C3SB,6/22/2022,711941,4330523,0.15,0.15,60,5,0,0,0.05,MRB,0.05,cattle,3,1,416.3660278,4530,0.060720466,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11080,veg_C3SB_01,C3SB,6/22/2022,711214,4330975,0.6,0.25,0,10,0,0,0.05,MRB,0.1,cattle,3,1,407.36203,4530,0.146388496,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11081,veg_C3SB_05,C3SB,6/22/2022,711602,4331258,0.62,0.05,15,3,0,0,0.15,MRB,0.03,cattle,3,1,382.3270264,4590,0.159544921,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11082,veg_C3SB_03,C3SB,6/22/2022,711352,4330691,0.5,0.2,3,0,0,0,0.27,MRB,0.001,cattle,3,1,407.2060242,4530,0.12081532,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11083,veg_C3SB_06,C3SB,6/22/2022,712708,4329513,0.3,0.65,0,5,0,0,0.001,MRB,0.05,cattle,3,1,420.0310059,4625,0.020989664,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11084,veg_C3SB_08,C3SB,6/22/2022,711211,4330529,0.35,0.25,10,0,0,0,0.3,MRB,0.001,cattle,3,1,417.5550232,4530,0.199830372,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11085,veg_C3SB_10,C3SB,6/22/2022,711347,4330506,0.05,0.15,0,0,0,0,0.8,MRB,0.001,cattle,3,1,426.4620056,4530,0.327005327,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
11086,veg_COB_10,COB,6/23/2022,713212,4334478,0.49,0.45,0,3,0,0,0.03,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11087,veg_COB_5,COB,6/23/2022,713289,4334357,0.57,0.3,0,3,0,0,0.1,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11088,veg_COB_07,COB,6/23/2022,713410,4334345,0.8,0.05,0,5,0,0,0.1,MRB,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11089,veg_COB_03,COB,6/23/2022,713461,4334572,0.52,0.3,0,3,5,0,0.1,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11090,veg_COB_02,COB,6/23/2022,713427,4334186,0.42,0.1,0,5,0,3,0.4,MRB,0.08,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11091,veg_COB_01,COB,6/23/2022,713281,4334222,0.1,0.02,0,3,1,0,0.84,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11092,veg_COB_06,COB,6/23/2022,713228,4334172,0.25,0.65,0,2,0,5,0.03,MRB,0.07,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11093,veg_COB_09,COB,6/23/2022,713254,4334059,0.4,0.15,0,10,0,0,0.35,MRB,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11094,veg_COB_04,COB,6/23/2022,712898,4334244,0.57,0.3,0,1,0,2,0.1,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11095,veg_COA_07,COA,6/23/2022,713552,4335095,0.75,0.1,0,5,0,5,0.05,MDR,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11096,veg_COA_06,COA,6/23/2022,713930,4335421,0.55,0.2,0,5,0,5,0.15,MDR,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
11097,veg_COA_04,COA,6/23/2022,713855,4335564,0.75,0.1,0,5,0,0,0.1,MDR,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
